GCA.015556465.1.ASM1555646v1	GCA.015547465.1.ASM1554746v1	GCA.007556425.1.ASM755642v1	GCA.001578565.1.ASM157856v1	GCA.003474005.1.ASM347400v1	GCA.001055755.1.ASM105575v1	GCA.008329455.1.ASM832945v1	GCA.015547765.1.ASM1554776v1	GCA.015831845.1.ASM1583184v1	GCA.003458585.1.ASM345858v1	GCA.001405255.1.13414.6.57	GCA.001049535.1.3731	GCA.003464695.1.ASM346469v1	GCA.003463855.1.ASM346385v1	GCA.003474715.1.ASM347471v1	GCA.003472055.1.ASM347205v1	GCA.000403155.2.Bact.thet.dnLKV9.V1	GCA.015670455.1.ASM1567045v1	GCA.012151035.1.ASM1215103v1	GCA.015548265.1.ASM1554826v1	GCA.015554205.1.ASM1555420v1	GCA.004349635.1.ASM434963v1	GCA.015556535.1.ASM1555653v1	GCA.015560505.1.ASM1556050v1	GCA.001405895.1.14207.7.22	GCA.015546775.1.ASM1554677v1	GCA.004167525.1.ASM416752v1	GCA.003466025.1.ASM346602v1	GCA.001816245.2.ASM181624v2	GCA.015554035.1.ASM1555403v1	GCA.001314975.1.ASM131497v1	GCA.000159875.2.Bact.sp.1.1.6.V2	GCA.009025475.1.ASM902547v1	GCA.015553025.1.ASM1555302v1	GCA.014131755.1.ASM1413175v1	GCA.003463095.1.ASM346309v1	GCA.015670025.1.ASM1567002v1	GCA.015556665.1.ASM1555666v1	GCA.015551275.1.ASM1555127v1	GCA.015668615.1.ASM1566861v1	GCA.015670015.1.ASM1567001v1	GCA.003472675.1.ASM347267v1	GCA.902364285.1.MGYG.HGUT.00196	GCA.003469365.1.ASM346936v1	GCA.015548485.1.ASM1554848v1	GCA.004349615.1.ASM434961v1	GCA.001406075.1.14207.7.68	GCA.015548225.1.ASM1554822v1	GCA.015551985.1.ASM1555198v1	GCA.003439845.1.ASM343984v1
GCA.015546775.1.ASM1554677v1	0.021242338922042	0.0213849544137329	0.0220115385746806	0.0195273530130174	0.0179264352903032	0.0193799806410242	0.0189716506739337	0.0196479654492521	0.0199160026021136	0.0199351190840068	0.0196482709941198	0.0178973426947846	0.0167418215630997	0.0181583696763065	0.0187897610901358	0.0156451507057138	0.0156331097615751	0.0174028493765868	0.0219971102726224	0.0204370471398621	0.0217000195332579	0.0221386241142846	0.0222383804980371	0.0171041748119657	0.0169505939241356	0	0.023945632341077	0.0292840108021875	0.0288946007617523	0.0295098111520095	0.031130688175586	0.0329695062454276	0.0328592045384096	0.0330510247495912	0.0331886777009821	0.0312390845108754	0.0310934721758583	0.0297283058713036	0.0309956734841709	0.027650979407923	0.0269840345100369	0.0286358746811679	0.0310126363333436	0.0306683652501328	0.029467441321239	0.0296075499981224	0.0428437055353831	0.0297146516580223	0.0322094946635104	0.0340860104681689
GCA.004167525.1.ASM416752v1	0.0232142863534916	0.0233569018451824	0.0239834860061301	0.0232293373163265	0.0216284195936122	0.0230819649443333	0.0226736349772428	0.0233499497525612	0.0236179869054227	0.0236371033873158	0.0233502552974289	0.0215993269980936	0.0221965053145717	0.0236130534277785	0.0242444448416079	0.0210998344571858	0.0248516725194404	0.0266214121344521	0.0312156730304878	0.0296556098977275	0.0309185822911233	0.0313571868721499	0.0314569432559024	0.026322737569831	0.0261691566820009	0.023945632341077	0	0.0271950162083359	0.0268056061679007	0.0274208165581579	0.0290416935817345	0.030880511651576	0.030770209944558	0.0309620301557396	0.0310996831071305	0.0291500899170239	0.0290044775820067	0.027639311277452	0.0289066788903193	0.0255619848140715	0.0248950399161853	0.0265468800873163	0.028923641739492	0.0285793706562812	0.0273784467273875	0.0275185554042708	0.0407547109415315	0.0276256570641707	0.0301205000696588	0.0319970158743173
GCA.003466025.1.ASM346602v1	0.0285526648146021	0.0286952803062929	0.0293218644672406	0.028567715777437	0.0269667980547227	0.0284203434054438	0.0280120134383532	0.0286883282136717	0.0289563653665332	0.0289754818484263	0.0286886337585394	0.0269377054592041	0.0275348837756822	0.028951431888889	0.0295828233027184	0.0264382129182963	0.0301900509805509	0.0319597905955626	0.0365540514915983	0.034993988358838	0.0362569607522338	0.0366955653332604	0.0367953217170129	0.0316611160309415	0.0315075351431114	0.0292840108021875	0.0271950162083359	0	0.0148359119204176	0.0154511223106747	0.0170719993342513	0.0189108174040928	0.0188005156970748	0.0189923359082564	0.0191299888596473	0.0171803956695407	0.0170347833345235	0.0156696170299689	0.0169369846428362	0.0135922905665883	0.0177638913355777	0.0194157315067086	0.0217924931588844	0.0214482220756736	0.0202472981467798	0.0203874068236631	0.0395373208688354	0.0264082669914746	0.0289031099969628	0.0307796258016212
GCA.001816245.2.ASM181624v2	0.0281632547741669	0.0283058702658577	0.0289324544268054	0.0281783057370018	0.0265773880142875	0.0280309333650086	0.027622603397918	0.0282989181732365	0.028566955326098	0.0285860718079911	0.0282992237181041	0.0265482954187689	0.027145473735247	0.0285620218484538	0.0291934132622832	0.0260488028778611	0.0298006409401157	0.0315703805551274	0.036164641451163	0.0346045783184028	0.0358675507117985	0.0363061552928252	0.0364059116765777	0.0312717059905063	0.0311181251026762	0.0288946007617523	0.0268056061679007	0.0148359119204176	0	0.00302126586077456	0.0100295836383633	0.0118684017082049	0.0117581000011869	0.0132769567233886	0.0134146096747795	0.0114650164846729	0.0113194041496557	0.00995423784510107	0.0124067942643437	0.0104987906662674	0.0173744812951425	0.0190263214662734	0.0214030831184492	0.0210588120352383	0.0198578881063446	0.0199979967832279	0.0391479108284002	0.0260188569510394	0.0285136999565275	0.030390215761186
GCA.015554035.1.ASM1555403v1	0.028778465164424	0.0289210806561149	0.0295476648170626	0.0287935161272589	0.0271925984045446	0.0286461437552657	0.0282378137881752	0.0289141285634936	0.0291821657163551	0.0292012821982483	0.0289144341083613	0.027163505809026	0.0277606841255042	0.0291772322387109	0.0298086236525403	0.0266640132681182	0.0304158513303729	0.0321855909453846	0.0367798518414202	0.0352197887086599	0.0364827611020557	0.0369213656830824	0.0370211220668349	0.0318869163807634	0.0317333354929334	0.0295098111520095	0.0274208165581579	0.0154511223106747	0.00302126586077456	0	0.0106447940286205	0.012483612098462	0.012373310391444	0.0138921671136458	0.0140298200650367	0.0120802268749301	0.0119346145399129	0.0105694482353582	0.0130220046546009	0.0111140010565246	0.0179896916853996	0.0196415318565306	0.0220182935087063	0.0216740224254955	0.0204730984966017	0.0206132071734851	0.0397631212186574	0.0266340673412966	0.0291289103467847	0.0310054261514432
GCA.001314975.1.ASM131497v1	0.0303993421880006	0.0305419576796914	0.0311685418406391	0.0304143931508355	0.0288134754281212	0.0302670207788423	0.0298586908117518	0.0305350055870702	0.0308030427399317	0.0308221592218248	0.0305353111319379	0.0287843828326026	0.0293815611490807	0.0307981092622875	0.0314295006761169	0.0282848902916948	0.0320367283539494	0.0338064679689611	0.0384007288649968	0.0368406657322365	0.0381036381256323	0.0385422427066589	0.0386419990904114	0.03350779340434	0.03335421251651	0.031130688175586	0.0290416935817345	0.0170719993342513	0.0100295836383633	0.0106447940286205	0	0.0109671330425979	0.0108568313355799	0.0155130441372224	0.0156506970886133	0.0137011038985066	0.0135554915634894	0.0121903252589348	0.0146428816781774	0.0127348780801011	0.0196105687089762	0.0212624088801071	0.0236391705322829	0.0232948994490721	0.0220939755201783	0.0222340841970616	0.041383998242234	0.0282549443648731	0.0307497873703613	0.0326263031750197
GCA.000159875.2.Bact.sp.1.1.6.V2	0.0322381602578421	0.032380775749533	0.0330073599104807	0.032253211220677	0.0306522934979627	0.0321058388486838	0.0316975088815933	0.0323738236569117	0.0326418608097732	0.0326609772916664	0.0323741292017794	0.0306232009024441	0.0312203792189223	0.032636927332129	0.0332683187459584	0.0301237083615363	0.033875546423791	0.0356452860388027	0.0402395469348383	0.038679483802078	0.0399424561954738	0.0403810607765005	0.040480817160253	0.0353466114741815	0.0351930305863515	0.0329695062454276	0.030880511651576	0.0189108174040928	0.0118684017082049	0.012483612098462	0.0109671330425979	0	0.00204572772496293	0.0173518622070639	0.0174895151584548	0.0155399219683481	0.015394309633331	0.0140291433287763	0.016481699748019	0.0145736961499426	0.0214493867788177	0.0231012269499487	0.0254779886021244	0.0251337175189136	0.0239327935900198	0.0240729022669032	0.0432228163120755	0.0300937624347147	0.0325886054402028	0.0344651212448613
GCA.009025475.1.ASM902547v1	0.0321278585508241	0.032270474042515	0.0328970582034626	0.032142909513659	0.0305419917909447	0.0319955371416658	0.0315872071745753	0.0322635219498937	0.0325315591027552	0.0325506755846484	0.0322638274947614	0.0305128991954261	0.0311100775119042	0.032526625625111	0.0331580170389404	0.0300134066545183	0.033765244716773	0.0355349843317847	0.0401292452278203	0.03856918209506	0.0398321544884558	0.0402707590694825	0.040370515453235	0.0352363097671635	0.0350827288793335	0.0328592045384096	0.030770209944558	0.0188005156970748	0.0117581000011869	0.012373310391444	0.0108568313355799	0.00204572772496293	0	0.0172415605000459	0.0173792134514368	0.0154296202613301	0.0152840079263129	0.0139188416217583	0.016371398041001	0.0144633944429246	0.0213390850717997	0.0229909252429307	0.0253676868951064	0.0250234158118956	0.0238224918830018	0.0239626005598852	0.0431125146050575	0.0299834607276966	0.0324783037331848	0.0343548195378433
GCA.015553025.1.ASM1555302v1	0.0323196787620057	0.0324622942536966	0.0330888784146443	0.0323347297248406	0.0307338120021264	0.0321873573528475	0.0317790273857569	0.0324553421610754	0.0327233793139368	0.03274249579583	0.032455647705943	0.0307047194066078	0.0313018977230859	0.0327184458362926	0.033349837250122	0.0302052268656999	0.0339570649279546	0.0357268045429663	0.0403210654390019	0.0387610023062416	0.0400239746996374	0.0404625792806641	0.0405623356644166	0.0354281299783452	0.0352745490905151	0.0330510247495912	0.0309620301557396	0.0189923359082564	0.0132769567233886	0.0138921671136458	0.0155130441372224	0.0173518622070639	0.0172415605000459	0	0.000435273842300791	0.00535690544963265	0.00521129311461546	0.011457175112892	0.0165632182521826	0.0146552146541063	0.0215309052829813	0.0231827454541123	0.025559507106288	0.0252152360230772	0.0240143120941834	0.0241544207710668	0.0433043348162391	0.0301752809388783	0.0326701239443664	0.0345466397490249
GCA.014131755.1.ASM1413175v1	0.0324573317133966	0.0325999472050875	0.0332265313660352	0.0324723826762316	0.0308714649535173	0.0323250103042384	0.0319166803371478	0.0325929951124663	0.0328610322653277	0.0328801487472209	0.0325933006573339	0.0308423723579987	0.0314395506744768	0.0328560987876836	0.0334874902015129	0.0303428798170909	0.0340947178793455	0.0358644574943572	0.0404587183903928	0.0388986552576325	0.0401616276510283	0.040600232232055	0.0406999886158075	0.0355657829297361	0.035412202041906	0.0331886777009821	0.0310996831071305	0.0191299888596473	0.0134146096747795	0.0140298200650367	0.0156506970886133	0.0174895151584548	0.0173792134514368	0.000435273842300791	0	0.00549455840102357	0.00534894606600637	0.0115948280642829	0.0167008712035735	0.0147928676054972	0.0216685582343722	0.0233203984055032	0.0256971600576789	0.0253528889744681	0.0241519650455744	0.0242920737224577	0.04344198776763	0.0303129338902692	0.0328077768957573	0.0346842927004158
GCA.003463095.1.ASM346309v1	0.03050773852329	0.0306503540149808	0.0312769381759285	0.0305227894861249	0.0289218717634106	0.0303754171141317	0.0299670871470412	0.0306434019223596	0.0309114390752211	0.0309305555571142	0.0306437074672273	0.028892779167892	0.0294899574843701	0.0309065055975769	0.0315378970114063	0.0283932866269842	0.0321451246892389	0.0339148643042505	0.0385091252002862	0.0369490620675259	0.0382120344609217	0.0386506390419483	0.0387503954257009	0.0336161897396294	0.0334626088517994	0.0312390845108754	0.0291500899170239	0.0171803956695407	0.0114650164846729	0.0120802268749301	0.0137011038985066	0.0155399219683481	0.0154296202613301	0.00535690544963265	0.00549455840102357	0	0.00235098764683423	0.0096452348741763	0.0147512780134668	0.0128432744153905	0.0197189650442656	0.0213708052153965	0.0237475668675723	0.0234032957843615	0.0222023718554677	0.0223424805323511	0.0414923945775234	0.0283633407001625	0.0308581837056507	0.0327346995103091
GCA.015670025.1.ASM1567002v1	0.0303621261882728	0.0305047416799636	0.0311313258409113	0.0303771771511077	0.0287762594283934	0.0302298047791145	0.029821474812024	0.0304977895873424	0.0307658267402039	0.0307849432220971	0.0304980951322101	0.0287471668328748	0.0293443451493529	0.0307608932625597	0.0313922846763891	0.028247674291967	0.0319995123542217	0.0337692519692333	0.038363512865269	0.0368034497325087	0.0380664221259045	0.0385050267069312	0.0386047830906837	0.0334705774046122	0.0333169965167822	0.0310934721758583	0.0290044775820067	0.0170347833345235	0.0113194041496557	0.0119346145399129	0.0135554915634894	0.015394309633331	0.0152840079263129	0.00521129311461546	0.00534894606600637	0.00235098764683423	0	0.0094996225391591	0.0146056656784496	0.0126976620803733	0.0195733527092484	0.0212251928803793	0.0236019545325551	0.0232576834493443	0.0220567595204505	0.0221968681973339	0.0413467822425062	0.0282177283651453	0.0307125713706335	0.032589087175292
GCA.015556665.1.ASM1555666v1	0.0289969598837181	0.029139575375409	0.0297661595363567	0.0290120108465531	0.0274110931238388	0.0288646384745599	0.0284563085074693	0.0291326232827878	0.0294006604356493	0.0294197769175424	0.0291329288276554	0.0273820005283202	0.0279791788447983	0.0293957269580051	0.0300271183718345	0.0268825079874124	0.030634346049667	0.0324040856646787	0.0369983465607143	0.035438283427954	0.0367012558213498	0.0371398604023765	0.037239616786129	0.0321054111000576	0.0319518302122275	0.0297283058713036	0.027639311277452	0.0156696170299689	0.00995423784510107	0.0105694482353582	0.0121903252589348	0.0140291433287763	0.0139188416217583	0.011457175112892	0.0115948280642829	0.0096452348741763	0.0094996225391591	0	0.013240499373895	0.0113324957758187	0.0182081864046938	0.0198600265758247	0.0222367882280004	0.0218925171447896	0.0206915932158959	0.0208317018927792	0.0399816159379515	0.0268525620605907	0.0293474050660788	0.0312239208707373
GCA.015551275.1.ASM1555127v1	0.0302643274965855	0.0304069429882763	0.031033527149224	0.0302793784594204	0.0286784607367061	0.0301320060874272	0.0297236761203366	0.0303999908956551	0.0306680280485166	0.0306871445304097	0.0304002964405227	0.0286493681411875	0.0292465464576656	0.0306630945708724	0.0312944859847017	0.0281498756002797	0.0319017136625343	0.033671453277546	0.0382657141735816	0.0367056510408213	0.0379686234342171	0.0384072280152438	0.0385069843989963	0.0333727787129249	0.0332191978250948	0.0309956734841709	0.0289066788903193	0.0169369846428362	0.0124067942643437	0.0130220046546009	0.0146428816781774	0.016481699748019	0.016371398041001	0.0165632182521826	0.0167008712035735	0.0147512780134668	0.0146056656784496	0.013240499373895	0	0.012599863388686	0.0194755540175611	0.021127394188692	0.0235041558408677	0.0231598847576569	0.0219589608287632	0.0220990695056465	0.0412489835508188	0.028119929673458	0.0306147726789461	0.0324912884836046
GCA.015668615.1.ASM1566861v1	0.0269196334203376	0.0270622489120284	0.0276888330729761	0.0269346843831725	0.0253337666604582	0.0267873120111793	0.0263789820440888	0.0270552968194072	0.0273233339722687	0.0273424504541619	0.0270556023642749	0.0253046740649396	0.0259018523814177	0.0273184004946245	0.0279497919084539	0.0248051815240318	0.0285570195862864	0.0303267592012981	0.0349210200973338	0.0333609569645735	0.0346239293579693	0.035062533938996	0.0351622903227485	0.030028084636677	0.029874503748847	0.027650979407923	0.0255619848140715	0.0135922905665883	0.0104987906662674	0.0111140010565246	0.0127348780801011	0.0145736961499426	0.0144633944429246	0.0146552146541063	0.0147928676054972	0.0128432744153905	0.0126976620803733	0.0113324957758187	0.012599863388686	0	0.0161308599413132	0.0177827001124441	0.0201594617646199	0.0198151906814091	0.0186142667525153	0.0187543754293987	0.037904289474571	0.0247752355972101	0.0272700786026983	0.0291465944073568
GCA.015670015.1.ASM1567001v1	0.0262526885224515	0.0263953040141423	0.02702188817509	0.0262677394852864	0.0246668217625721	0.0261203671132932	0.0257120371462026	0.0263883519215211	0.0266563890743826	0.0266755055562757	0.0263886574663887	0.0246377291670535	0.0252349074835316	0.0266514555967384	0.0272828470105678	0.0241382366261457	0.0278900746884003	0.029659814303412	0.0342540751994477	0.0326940120666874	0.0339569844600831	0.0343955890411098	0.0344953454248623	0.0293611397387909	0.0292075588509608	0.0269840345100369	0.0248950399161853	0.0177638913355777	0.0173744812951425	0.0179896916853996	0.0196105687089762	0.0214493867788177	0.0213390850717997	0.0215309052829813	0.0216685582343722	0.0197189650442656	0.0195733527092484	0.0182081864046938	0.0194755540175611	0.0161308599413132	0	0.0123057615986686	0.0146825232508444	0.0143382521676335	0.0131373282387398	0.0132774369156231	0.0372373445766848	0.024108290699324	0.0266031337048122	0.0284796495094706
GCA.003472675.1.ASM347267v1	0.0279045286935824	0.0280471441852733	0.028673728346221	0.0279195796564173	0.0263186619337031	0.0277722072844241	0.0273638773173336	0.028040192092652	0.0283082292455135	0.0283273457274067	0.0280404976375197	0.0262895693381845	0.0268867476546626	0.0283032957678693	0.0289346871816987	0.0257900767972766	0.0295419148595313	0.031311654474543	0.0359059153705786	0.0343458522378183	0.0356088246312141	0.0360474292122408	0.0361471855959933	0.0310129799099219	0.0308593990220918	0.0286358746811679	0.0265468800873163	0.0194157315067086	0.0190263214662734	0.0196415318565306	0.0212624088801071	0.0231012269499487	0.0229909252429307	0.0231827454541123	0.0233203984055032	0.0213708052153965	0.0212251928803793	0.0198600265758247	0.021127394188692	0.0177827001124441	0.0123057615986686	0	0.012945349325334	0.0126010782421232	0.0114001543132295	0.0115402629901128	0.0388891847478158	0.025760130870455	0.0282549738759431	0.0301314896806016
GCA.902364285.1.MGYG.HGUT.00196	0.0302812903457582	0.030423905837449	0.0310504899983967	0.0302963413085931	0.0286954235858788	0.0301489689365999	0.0297406389695093	0.0304169537448278	0.0306849908976893	0.0307041073795824	0.0304172592896954	0.0286663309903602	0.0292635093068383	0.0306800574200451	0.0313114488338745	0.0281668384494524	0.031918676511707	0.0336884161267187	0.0382826770227544	0.0367226138899941	0.0379855862833898	0.0384241908644165	0.038523947248169	0.0333897415620976	0.0332361606742675	0.0310126363333436	0.028923641739492	0.0217924931588844	0.0214030831184492	0.0220182935087063	0.0236391705322829	0.0254779886021244	0.0253676868951064	0.025559507106288	0.0256971600576789	0.0237475668675723	0.0236019545325551	0.0222367882280004	0.0235041558408677	0.0201594617646199	0.0146825232508444	0.012945349325334	0	0.000406223833088219	0.0116861039374549	0.0118262126143383	0.0412659463999915	0.0281368925226307	0.0306317355281188	0.0325082513327773
GCA.003469365.1.ASM346936v1	0.0299370192625473	0.0300796347542382	0.0307062189151859	0.0299520702253823	0.028351152502668	0.0298046978533891	0.0293963678862985	0.030072682661617	0.0303407198144784	0.0303598362963716	0.0300729882064846	0.0283220599071494	0.0289192382236275	0.0303357863368343	0.0309671777506636	0.0278225673662416	0.0315744054284962	0.0333441450435079	0.0379384059395435	0.0363783428067832	0.037641315200179	0.0380799197812057	0.0381796761649582	0.0330454704788868	0.0328918895910567	0.0306683652501328	0.0285793706562812	0.0214482220756736	0.0210588120352383	0.0216740224254955	0.0232948994490721	0.0251337175189136	0.0250234158118956	0.0252152360230772	0.0253528889744681	0.0234032957843615	0.0232576834493443	0.0218925171447896	0.0231598847576569	0.0198151906814091	0.0143382521676335	0.0126010782421232	0.000406223833088219	0	0.0113418328542441	0.0114819415311275	0.0409216753167807	0.0277926214394199	0.030287464444908	0.0321639802495665
GCA.015548485.1.ASM1554848v1	0.0287360953336536	0.0288787108253444	0.0295052949862921	0.0287511462964885	0.0271502285737742	0.0286037739244953	0.0281954439574048	0.0288717587327232	0.0291397958855847	0.0291589123674778	0.0288720642775909	0.0271211359782556	0.0277183142947337	0.0291348624079405	0.0297662538217699	0.0266216434373478	0.0303734814996024	0.0321432211146141	0.0367374820106498	0.0351774188778895	0.0364403912712853	0.0368789958523119	0.0369787522360644	0.031844546549993	0.031690965662163	0.029467441321239	0.0273784467273875	0.0202472981467798	0.0198578881063446	0.0204730984966017	0.0220939755201783	0.0239327935900198	0.0238224918830018	0.0240143120941834	0.0241519650455744	0.0222023718554677	0.0220567595204505	0.0206915932158959	0.0219589608287632	0.0186142667525153	0.0131373282387398	0.0114001543132295	0.0116861039374549	0.0113418328542441	0	0.00142986248250508	0.039720751387887	0.0265916975105261	0.0290865405160143	0.0309630563206727
GCA.004349615.1.ASM434961v1	0.0288762040105369	0.0290188195022278	0.0296454036631755	0.0288912549733718	0.0272903372506576	0.0287438826013787	0.0283355526342881	0.0290118674096066	0.029279904562468	0.0292990210443612	0.0290121729544742	0.027261244655139	0.0278584229716171	0.0292749710848238	0.0299063624986532	0.0267617521142312	0.0305135901764858	0.0322833297914975	0.0368775906875331	0.0353175275547728	0.0365804999481686	0.0370191045291953	0.0371188609129478	0.0319846552268764	0.0318310743390463	0.0296075499981224	0.0275185554042708	0.0203874068236631	0.0199979967832279	0.0206132071734851	0.0222340841970616	0.0240729022669032	0.0239626005598852	0.0241544207710668	0.0242920737224577	0.0223424805323511	0.0221968681973339	0.0208317018927792	0.0220990695056465	0.0187543754293987	0.0132774369156231	0.0115402629901128	0.0118262126143383	0.0114819415311275	0.00142986248250508	0	0.0398608600647703	0.0267318061874095	0.0292266491928976	0.0311031649975561
GCA.001406075.1.14207.7.68	0.0421123595477976	0.0422549750394885	0.0428815592004362	0.0421274105106326	0.0405264927879183	0.0419800381386394	0.0415717081715488	0.0422480229468673	0.0425160600997288	0.0425351765816219	0.0422483284917349	0.0404974001923997	0.0410945785088778	0.0425111266220846	0.043142518035914	0.0399979076514919	0.0437497457137465	0.0455194853287582	0.0501137462247938	0.0485536830920335	0.0498166554854293	0.050255260066456	0.0503550164502085	0.0452208107641371	0.045067229876307	0.0428437055353831	0.0407547109415315	0.0395373208688354	0.0391479108284002	0.0397631212186574	0.041383998242234	0.0432228163120755	0.0431125146050575	0.0433043348162391	0.04344198776763	0.0414923945775234	0.0413467822425062	0.0399816159379515	0.0412489835508188	0.037904289474571	0.0372373445766848	0.0388891847478158	0.0412659463999915	0.0409216753167807	0.039720751387887	0.0398608600647703	0	0.0321425835048145	0.0346374265103027	0.0365139423149611
GCA.015548225.1.ASM1554822v1	0.0289833056704368	0.0291259211621277	0.0297525053230754	0.0289983566332717	0.0273974389105575	0.0288509842612786	0.028442654294188	0.0291189690695065	0.0293870062223679	0.0294061227042611	0.0291192746143741	0.0273683463150389	0.027965524631517	0.0293820727447237	0.0300134641585531	0.026868853774131	0.0306206918363857	0.0323904314513974	0.036984692347433	0.0354246292146727	0.0366876016080685	0.0371262061890952	0.0372259625728477	0.0320917568867763	0.0319381759989462	0.0297146516580223	0.0276256570641707	0.0264082669914746	0.0260188569510394	0.0266340673412966	0.0282549443648731	0.0300937624347147	0.0299834607276966	0.0301752809388783	0.0303129338902692	0.0283633407001625	0.0282177283651453	0.0268525620605907	0.028119929673458	0.0247752355972101	0.024108290699324	0.025760130870455	0.0281368925226307	0.0277926214394199	0.0265916975105261	0.0267318061874095	0.0321425835048145	0	0.014912459807452	0.0167889756121104
GCA.015551985.1.ASM1555198v1	0.031478148675925	0.0316207641676158	0.0322473483285635	0.0314931996387599	0.0298922819160456	0.0313458272667667	0.0309374972996761	0.0316138120749946	0.0318818492278561	0.0319009657097492	0.0316141176198622	0.029863189320527	0.0304603676370051	0.0318769157502119	0.0325083071640413	0.0293636967796192	0.0331155348418738	0.0348852744568855	0.0394795353529212	0.0379194722201609	0.0391824446135566	0.0396210491945833	0.0397208055783358	0.0345865998922644	0.0344330190044343	0.0322094946635104	0.0301205000696588	0.0289031099969628	0.0285136999565275	0.0291289103467847	0.0307497873703613	0.0325886054402028	0.0324783037331848	0.0326701239443664	0.0328077768957573	0.0308581837056507	0.0307125713706335	0.0293474050660788	0.0306147726789461	0.0272700786026983	0.0266031337048122	0.0282549738759431	0.0306317355281188	0.030287464444908	0.0290865405160143	0.0292266491928976	0.0346374265103027	0.014912459807452	0	0.0127680100027234
GCA.003439845.1.ASM343984v1	0.0333546644805834	0.0334972799722743	0.034123864133222	0.0333697154434183	0.0317687977207041	0.0332223430714252	0.0328140131043346	0.0334903278796531	0.0337583650325145	0.0337774815144077	0.0334906334245207	0.0317397051251855	0.0323368834416636	0.0337534315548703	0.0343848229686997	0.0312402125842777	0.0349920506465323	0.036761790261544	0.0413560511575796	0.0397959880248193	0.0410589604182151	0.0414975649992418	0.0415973213829943	0.0364631156969229	0.0363095348090928	0.0340860104681689	0.0319970158743173	0.0307796258016212	0.030390215761186	0.0310054261514432	0.0326263031750197	0.0344651212448613	0.0343548195378433	0.0345466397490249	0.0346842927004158	0.0327346995103091	0.032589087175292	0.0312239208707373	0.0324912884836046	0.0291465944073568	0.0284796495094706	0.0301314896806016	0.0325082513327773	0.0321639802495665	0.0309630563206727	0.0311031649975561	0.0365139423149611	0.0167889756121104	0.0127680100027234	0
